2023/02/25 11:23:22.858, 0, GPU-f5866ded-ec74-64cb-a87c-affb24baff01, 0, 46080, 0, 45556, 0, 0, 42, P8
2023/02/25 11:23:27.872, 0, GPU-f5866ded-ec74-64cb-a87c-affb24baff01, 0, 46080, 3, 45553, 0, 0, 41, P8
2023/02/25 11:23:32.886, 0, GPU-f5866ded-ec74-64cb-a87c-affb24baff01, 0, 46080, 3, 45553, 0, 0, 40, P8
2023/02/25 11:23:37.900, 0, GPU-f5866ded-ec74-64cb-a87c-affb24baff01, 0, 46080, 3, 45553, 0, 0, 40, P8
2023/02/25 11:23:42.915, 0, GPU-f5866ded-ec74-64cb-a87c-affb24baff01, 0, 46080, 3, 45553, 0, 0, 39, P8
2023/02/25 11:23:47.928, 0, GPU-f5866ded-ec74-64cb-a87c-affb24baff01, 0, 46080, 3, 45553, 0, 0, 39, P8
2023/02/25 11:23:52.942, 0, GPU-f5866ded-ec74-64cb-a87c-affb24baff01, 0, 46080, 3, 45553, 0, 0, 38, P8
2023/02/25 11:23:57.955, 0, GPU-f5866ded-ec74-64cb-a87c-affb24baff01, 0, 46080, 3, 45553, 0, 0, 38, P8
2023/02/25 11:24:02.969, 0, GPU-f5866ded-ec74-64cb-a87c-affb24baff01, 0, 46080, 3, 45553, 0, 0, 37, P8
2023/02/25 11:24:07.982, 0, GPU-f5866ded-ec74-64cb-a87c-affb24baff01, 0, 46080, 3, 45553, 0, 0, 37, P8
2023/02/25 11:24:12.996, 0, GPU-f5866ded-ec74-64cb-a87c-affb24baff01, 0, 46080, 3, 45553, 0, 0, 36, P8
2023/02/25 11:24:18.010, 0, GPU-f5866ded-ec74-64cb-a87c-affb24baff01, 0, 46080, 3, 45553, 0, 0, 36, P8
2023/02/25 11:24:23.024, 0, GPU-f5866ded-ec74-64cb-a87c-affb24baff01, 0, 46080, 3, 45553, 0, 0, 35, P8
2023/02/25 11:24:28.038, 0, GPU-f5866ded-ec74-64cb-a87c-affb24baff01, 0, 46080, 3, 45553, 0, 0, 35, P8
2023/02/25 11:24:33.051, 0, GPU-f5866ded-ec74-64cb-a87c-affb24baff01, 0, 46080, 3, 45553, 0, 0, 35, P8
2023/02/25 11:24:38.065, 0, GPU-f5866ded-ec74-64cb-a87c-affb24baff01, 0, 46080, 3, 45553, 0, 0, 34, P8
2023/02/25 11:24:43.079, 0, GPU-f5866ded-ec74-64cb-a87c-affb24baff01, 0, 46080, 3, 45553, 0, 0, 34, P8
2023/02/25 11:24:48.093, 0, GPU-f5866ded-ec74-64cb-a87c-affb24baff01, 0, 46080, 3, 45553, 0, 0, 34, P8
2023/02/25 11:24:53.106, 0, GPU-f5866ded-ec74-64cb-a87c-affb24baff01, 0, 46080, 3, 45553, 0, 0, 34, P8
2023/02/25 11:24:58.120, 0, GPU-f5866ded-ec74-64cb-a87c-affb24baff01, 0, 46080, 3, 45553, 0, 0, 33, P8
2023/02/25 11:25:03.135, 0, GPU-f5866ded-ec74-64cb-a87c-affb24baff01, 0, 46080, 3, 45553, 0, 0, 33, P8
2023/02/25 11:25:08.149, 0, GPU-f5866ded-ec74-64cb-a87c-affb24baff01, 0, 46080, 3, 45553, 0, 0, 33, P8
2023/02/25 11:25:13.163, 0, GPU-f5866ded-ec74-64cb-a87c-affb24baff01, 0, 46080, 3, 45553, 0, 0, 32, P8
2023/02/25 11:25:18.176, 0, GPU-f5866ded-ec74-64cb-a87c-affb24baff01, 0, 46080, 3, 45553, 0, 0, 32, P8
2023/02/25 11:25:23.190, 0, GPU-f5866ded-ec74-64cb-a87c-affb24baff01, 0, 46080, 3, 45553, 0, 0, 32, P8
2023/02/25 11:25:28.204, 0, GPU-f5866ded-ec74-64cb-a87c-affb24baff01, 0, 46080, 3, 45553, 0, 0, 32, P8
2023/02/25 11:25:33.218, 0, GPU-f5866ded-ec74-64cb-a87c-affb24baff01, 0, 46080, 3, 45553, 0, 0, 32, P8
2023/02/25 11:25:38.232, 0, GPU-f5866ded-ec74-64cb-a87c-affb24baff01, 0, 46080, 3, 45553, 0, 0, 31, P8
2023/02/25 11:25:43.245, 0, GPU-f5866ded-ec74-64cb-a87c-affb24baff01, 0, 46080, 3, 45553, 0, 0, 31, P8
2023/02/25 11:25:48.259, 0, GPU-f5866ded-ec74-64cb-a87c-affb24baff01, 0, 46080, 3, 45553, 0, 0, 31, P8
2023/02/25 11:25:53.273, 0, GPU-f5866ded-ec74-64cb-a87c-affb24baff01, 0, 46080, 3, 45553, 0, 0, 31, P8
2023/02/25 11:25:58.286, 0, GPU-f5866ded-ec74-64cb-a87c-affb24baff01, 0, 46080, 3, 45553, 0, 0, 31, P8
2023/02/25 11:26:03.300, 0, GPU-f5866ded-ec74-64cb-a87c-affb24baff01, 0, 46080, 3, 45553, 0, 0, 31, P8
2023/02/25 11:26:08.314, 0, GPU-f5866ded-ec74-64cb-a87c-affb24baff01, 0, 46080, 3, 45553, 0, 0, 30, P8
2023/02/25 11:26:13.329, 0, GPU-f5866ded-ec74-64cb-a87c-affb24baff01, 2, 46080, 283, 45273, 0, 2, 31, P0
2023/02/25 11:26:18.344, 0, GPU-f5866ded-ec74-64cb-a87c-affb24baff01, 1, 46080, 1011, 44545, 0, 1, 32, P0
2023/02/25 11:26:23.358, 0, GPU-f5866ded-ec74-64cb-a87c-affb24baff01, 1, 46080, 1379, 44177, 0, 1, 33, P0
